ck_id,title,source,source_id,source_file,source_line,source_rule,source_category,source_subcategory,source_severity,source_tool,source_commit,release_target,status,severity,domain,root_invariant,matrix_id,duplicate_of,breaking_risk,data_loss_risk,security_risk,determinism_risk,recovery_risk,requires_regression_test,requires_ci_gate,production_code,test_code,docs_only,area,critical_path,owner,decision,decision_rationale,planned_fix,validation_command,closure_proof,notes
CK-110-0039,Method LoadSnapshotPathsByID has a cyclomatic complexity of 13 (limit is 8),codacy,4ee524c462fa8dd694071151b2b298f0,internal/snapshot/path_resolver.go,79,Lizard_ccn-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,backlog,triaged,S2,snapshot,Production complexity hotspots in critical paths must be tracked without behavior-changing refactors,CK-110-M025,,none,none,none,none,none,true,false,true,false,false,production,,,investigate,"Phase 12 S0/S1 review: Candidate is real and non-trivial, but current evidence supports major risk (S2) rather than critical S1; risk remains tracked with release-targeted remediation.",,,,"bucket=production-complexity-hotspot; line_text=func LoadSnapshotPathsByID(ctx context.Context, exec pathResolverDB, pathIDs []int64) (map[int64]string, error) {; s0_s1_review=downgraded-s2"
CK-110-0040,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,437442c8dd693cdf98301268ebffcf3c,internal/observability/stats.go,355,Semgrep_go_sql_rule-concat-sqli,Security,SQLInjection,Error,Opengrep,e3e83668f3a3f3d01117cb870143244cdedfb3a5,v1.10.2,triaged,S1,security,Dynamic SQL scanner findings must be reviewed for parameterization or safe identifier constraints,CK-110-M012,,none,none,medium,none,none,true,false,true,false,false,production,,,investigate,"Phase 12 S0/S1 review: Candidate remains critical for security because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,"bucket=production-security-candidate; line_text=rows, err := s.db.QueryContext(ctx, query, args...); s0_s1_review=confirmed-s1"
CK-110-0041,Method TestRestoreFileByStoredPathPrefixMode has a cyclomatic complexity of 14 (limit is 8),codacy,e0f0f028a7aa35bbc6b34fb56025fd3b,internal/storage/restore_test.go,761,Lizard_ccn-medium,Complexity,,Warning,Lizard,283637309fd6a847cbd8691173e71984d7269ae2,v1.10.5,triaged,S3,restore,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M066,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,bucket=test-complexity-hotspot; line_text=func TestRestoreFileByStoredPathPrefixMode(t *testing.T) {; s0_s1_review=downgraded-s3
CK-110-0042,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,6cf51b4c46ac79c04d6d36afe373e623,internal/storage/phase1_compat_matrix_test.go,114,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,Security,FileAccess,High,Opengrep,685c72e624fd873ed17ce60c7884b8e1cb949855,backlog,triaged,S3,storage,Test-only security scanner findings must be reviewed and suppressed only with rationale,CK-110-M052,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=test-security-noise; line_text=if err := os.MkdirAll(filepath.Dir(path), 0o755); err != nil {; s0_s1_review=downgraded-s3"
CK-110-0043,Lists should be surrounded by blank lines,codacy,8dbd73f18f1ce99815990733d9703110,docs/STEP64_METRICS_VALIDATION.md,113,markdownlint_MD032,CodeStyle,,Info,markdownlint,40a1210ffc8c23dc4a717ce32627c89658e0f608,backlog,triaged,S4,docs,Documentation style findings must be classified without blocking correctness releases,CK-110-M072,,none,none,none,none,none,false,false,false,false,true,docs,,,investigate,,,,,bucket=docs-style; line_text=- `TestStructuralMetricsWorkForMixedRepositories` validates mixed content
CK-110-0044,Method TestRestoreFailsOnChunkOrderDiscontinuity has 109 lines of code (limit is 50),codacy,8b64defdc8433306f3799fd87cf84dc7,internal/storage/restore_test.go,1532,Lizard_nloc-medium,Complexity,,Warning,Lizard,56160b6b2cef0802da26d40ba905792ff173207c,v1.10.5,triaged,S3,restore,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M066,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,bucket=test-complexity-hotspot; line_text=func TestRestoreFailsOnChunkOrderDiscontinuity(t *testing.T) {; s0_s1_review=downgraded-s3
CK-110-0045,The application was found setting directory permissions to overly permissive values.,codacy,b05a7631a06fc4ef08383f6342083a7a,tests/utils/common.go,944,Semgrep_go_file-permissions_rule-mkdir,Security,FileAccess,High,Opengrep,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.2,triaged,S3,filesystem,Test-only security scanner findings must be reviewed and suppressed only with rationale,CK-110-M057,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=test-security-noise; line_text=return os.MkdirAll(target, 0o755); s0_s1_review=downgraded-s3"
CK-110-0046,OS command injection is a critical vulnerability that can lead to a full system compromise as it may allow an ,codacy,2ee2168c93edd5471c24af00aa056746,internal/benchmark/scenarios.go,449,Semgrep_go_subproc_rule-subproc,Security,CommandInjection,Error,Opengrep,36a734258f88b2bad6595ae8611fe52e13b2a519,v1.10.6,triaged,S1,benchmark,Command execution findings must be reviewed for trusted executable and argument boundaries,CK-110-M018,,none,none,medium,none,none,false,false,false,true,false,benchmark,,,investigate,"Phase 12 S0/S1 review: Candidate remains critical for benchmark because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,"bucket=production-security-candidate; line_text=cmd := exec.Command(spec.Executable, spec.Args...); s0_s1_review=confirmed-s1"
CK-110-0047,Method AppendPayload has a cyclomatic complexity of 18 (limit is 8),codacy,67c049d8c7af27f8f6a74274b2083839,internal/container/local_writer.go,114,Lizard_ccn-medium,Complexity,,Warning,Lizard,4c974bfac55c61b1b715b3043fed3648eeba5adf,backlog,triaged,S2,storage,Production complexity hotspots in critical paths must be tracked without behavior-changing refactors,CK-110-M026,,none,medium,none,medium,none,true,false,true,false,false,production,,,investigate,"Phase 12 S0/S1 review: Candidate is real and non-trivial, but current evidence supports major risk (S2) rather than critical S1; risk remains tracked with release-targeted remediation.",,,,"bucket=production-complexity-hotspot; line_text=func (w *LocalWriter) AppendPayload(tx db.DBTX, payload []byte) (LocalPlacement, error) {; s0_s1_review=downgraded-s2"
CK-110-0048,Method TestDefaultDatasetsDeterministicAcrossCalls has a cyclomatic complexity of 10 (limit is 8),codacy,963e7ef1096d1618951e2e3a62a09c12,internal/chunk/benchmark/benchmark_test.go,84,Lizard_ccn-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.6,triaged,S3,benchmark,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M068,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,,,,,bucket=test-complexity-hotspot; line_text=func TestDefaultDatasetsDeterministicAcrossCalls(t *testing.T) {
CK-110-0049,The application dynamically constructs file or path information.,codacy,bf7073b710d29803c4e6a467b6eedca1,internal/benchmark/runner.go,139,Semgrep_go_filesystem_rule-fileread,Security,FileAccess,Error,Opengrep,fd982849a6af73dc04447e35a0af5f602a01e6b4,v1.10.6,triaged,S1,benchmark,Dynamic filesystem path findings must be reviewed for root containment and trust boundaries,CK-110-M019,,none,none,medium,none,none,false,false,false,true,false,benchmark,,,investigate,"Phase 12 S0/S1 review: Candidate remains critical for benchmark because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,"bucket=production-security-candidate; line_text=f, err := os.Open(path); s0_s1_review=confirmed-s1"
CK-110-0050,Method TestRestoreFailsOnCreateTempFilePermissionDenied has a cyclomatic complexity of 14 (limit is 8),codacy,adb10a34334fd7f890fe4a16c6a8640b,internal/storage/restore_test.go,1825,Lizard_ccn-medium,Complexity,,Warning,Lizard,6a6fd82a9f402e3f046ffa50b841e240daeb3c3a,v1.10.5,triaged,S3,restore,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M066,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,bucket=test-complexity-hotspot; line_text=func TestRestoreFailsOnCreateTempFilePermissionDenied(t *testing.T) {; s0_s1_review=downgraded-s3
CK-110-0051,Method  has 53 lines of code (limit is 50),codacy,582f01f43b90a75a23343190bbd76c24,internal/storage/storage_block_reader_test.go,1056,Lizard_nloc-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.3,deferred,S3,packed-storage,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M060,,none,none,none,none,none,false,false,false,true,false,test,,,deferred,Test complexity hotspot deferred; structural refactoring out of scope for v1.10.3 fixes-only release.,,,Inherited from CK-110-M060: 14 test-complexity findings deferred; structural refactoring of test helpers excluded from v1.10.3 fixes-only scope; retained in backlog for post-integrity-hardening review.,"bucket=test-complexity-hotspot; line_text=mutate       func(t *testing.T, dbconn *sql.DB, workDir string, blockID int64, filename string, offset int64, storedSize int64); s0_s1_review=downgraded-s3"
CK-110-0052,Method TestStep11PackedOnlyDeadBlockDeletionRunGCAndVerify has 55 lines of code (limit is 50),codacy,a457d4bd3001b714de34279eaab6c910,internal/maintenance/gc_step11_test.go,154,Lizard_nloc-medium,Complexity,,Warning,Lizard,2abed90b7cfb17095e1a457c41e1682e0997e45c,v1.10.4,triaged,S3,gc,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M062,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,bucket=test-complexity-hotspot; line_text=func TestStep11PackedOnlyDeadBlockDeletionRunGCAndVerify(t *testing.T) {; s0_s1_review=downgraded-s3
CK-110-0053,Lists should be surrounded by blank lines,codacy,7c9fd319839c8904528884c82514f3d0,docs/benchmarking.md,1427,markdownlint_MD032,CodeStyle,,Info,markdownlint,40a1210ffc8c23dc4a717ce32627c89658e0f608,backlog,triaged,S4,docs,Documentation style findings must be classified without blocking correctness releases,CK-110-M072,,none,none,none,none,none,false,false,false,false,true,docs,,,investigate,,,,,bucket=docs-style; line_text=- Transform order defined point-by-point with no alternatives
CK-110-0054,Method  has a cyclomatic complexity of 9 (limit is 8),codacy,5ade635a16ccafb941bd4540c94bfdde,tests/adversarial/g1_deterministic_restore_adversarial_test.go,141,Lizard_ccn-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.5,triaged,S3,restore,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M066,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=test-complexity-hotspot; line_text=t.Run(codec, func(t *testing.T) {; s0_s1_review=downgraded-s3"
CK-110-0055,The application dynamically constructs file or path information.,codacy,a7f741375b45b4d5e74422bfcca13d5e,internal/storage/restore_test.go,2225,Semgrep_go_filesystem_rule-fileread,Security,FileAccess,Error,Opengrep,72e7d820bee113801805bf52d821193704364cb2,v1.10.5,triaged,S3,restore,Test-only security scanner findings must be reviewed and suppressed only with rationale,CK-110-M067,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=test-security-noise; line_text=gotDest, readErr := os.ReadFile(destPath); s0_s1_review=downgraded-s3"
CK-110-0056,"By not specifying a USER, a program in the container may run as 'root'. This is a security hazard.",codacy,b000e7821647869f3057da339ecdf9f4,Dockerfile,38,Semgrep_dockerfile.security.missing-user.missing-user,Security,Visibility,High,Opengrep,,v1.10.2,triaged,S3,security,Container packaging should avoid unnecessary root execution where applicable,CK-110-M058,,none,none,low,none,none,false,false,false,false,false,docker,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,"bucket=docker-hardening; line_text=CMD [""stats""]; s0_s1_review=downgraded-s3"
CK-110-0057,Method TestRunStatsResultEmptyRepository has a cyclomatic complexity of 14 (limit is 8),codacy,98dda905ad56541c876145098a2e3914,internal/maintenance/stats_test.go,215,Lizard_ccn-medium,Complexity,,Warning,Lizard,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.4,triaged,S3,gc,Test complexity findings must be reviewed without weakening invariant coverage,CK-110-M062,,none,none,none,none,none,false,false,false,true,false,test,,,investigate,Phase 12 S0/S1 review: Candidate is meaningful for quality/safety posture but currently appears moderate (S3) with no direct evidence of critical-path catastrophic impact.,,,,bucket=test-complexity-hotspot; line_text=func TestRunStatsResultEmptyRepository(t *testing.T) {; s0_s1_review=downgraded-s3
CK-110-0058,Insecure dependency golang/stdlib@v1.23.0 (CVE-2026-27139: os: FileInfo can escape from a Root in golang os mo,codacy,363a855bdd34476f86f27a1396e0082c,go.mod,3,Trivy_vulnerability_minor,Security,InsecureModulesLibraries,Info,Trivy,40a1210ffc8c23dc4a717ce32627c89658e0f608,v1.10.2,triaged,S1,dependencies,Supported Go toolchain must not carry known unplanned CVEs,CK-110-M009,,none,none,medium,none,none,true,true,true,false,false,production,,,fix,"Will be remediated or resolved in v1.10.2 security hardening; v1.10.0 records baseline only. | Phase 12 S0/S1 review: Candidate remains critical for dependencies because available evidence indicates a trust-boundary, restore/recovery, or correctness/CI hazard; not yet proven catastrophic (S0), but requires tracked mitigation before closure.",,,,bucket=dependency-cve; line_text=go 1.23; s0_s1_review=confirmed-s1
