ck_id,matrix_id,source_id,source_tool,source_rule,source_file,area,severity,domain,title,recommended_action
CK-110-0161,CK-110-M052,d1f44304d9c73febb4b6b3226d5cee96,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,internal/storage/phase1_compat_matrix_test.go,test,S3,storage,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0163,CK-110-M070,cb2776b60f2a853f12febe0961996af,Lizard,Lizard_ccn-medium,internal/observability/service_test.go,test,S3,codacy,Method TestSimulateGCAssumptionsIncludeDeletedSnapshots has a cyclomatic complexity of 10 (limit is 8),review-for-suppression-or-backlog
CK-110-0164,CK-110-M070,24ceaee6f118a68663260bf04d74ea8f,Lizard,Lizard_nloc-medium,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,codacy,Method TestPhase7MixedGCAfterUpgradeIntegration has 258 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0165,CK-110-M067,f2c6fd63d1f64c7c69004055c1cba068,Opengrep,Semgrep_go.lang.correctness.permissions.file_permission.incorrect-default-permission,tests/adversarial/g1_step11_restore_determinism_test.go,test,S3,restore,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,review-for-suppression-or-backlog
CK-110-0166,CK-110-M067,230ce90d8fadc9b46d853b6e18cc4fae,Opengrep,Semgrep_go_filesystem_rule-fileread,internal/storage/restore_test.go,test,S3,restore,The application dynamically constructs file or path information.,review-for-suppression-or-backlog
CK-110-0167,CK-110-M048,5c64caca911d696fd96daf90511b65be,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/db/migrations_test.go,test,S3,migration,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0168,CK-110-M057,fd32aa3a916329e2ee6a3fc6e4a9f60c,Opengrep,Semgrep_go_file-permissions_rule-fileperm,tests/adversarial/g6_concurrent_operations_adversarial_test.go,test,S3,filesystem,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0169,CK-110-M067,fd4f70344822c66ddc2e93b4c2130d76,Opengrep,Semgrep_go_file-permissions_rule-mkdir,tests/adversarial/g67_deterministic_restore_matrix_test.go,test,S3,restore,The application was found setting directory permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0171,CK-110-M023,1481111efda436761654e2e4902239aa,Opengrep,Semgrep_go_subproc_rule-subproc,tests/utils/common.go,test,S1,codacy,OS command injection is a critical vulnerability that can lead to a full system compromise as it may allow an ,review-for-suppression-or-backlog
CK-110-0174,CK-110-M051,470e2441a9c8041185813dfab452a47b,Lizard,Lizard_ccn-medium,internal/storage/store_compression_feature_gate_test.go,test,S3,storage,Method  has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-0175,CK-110-M070,efca7950455e78b169f7ec302f4f5d8e,Lizard,Lizard_ccn-medium,internal/observability/inspect_test.go,test,S3,codacy,Method TestInspectContainerBasic has a cyclomatic complexity of 10 (limit is 8),review-for-suppression-or-backlog
CK-110-0176,CK-110-M070,b3568ae46ddbc04f2420f3b015498ced,Lizard,Lizard_ccn-medium,internal/listing/list_test.go,test,S3,codacy,Method TestListFilesReturnsCurrentStatePhysicalPaths has a cyclomatic complexity of 14 (limit is 8),review-for-suppression-or-backlog
CK-110-0177,CK-110-M070,87c09ed5fbe43a65dab6aa7495b8c91d,Lizard,Lizard_nloc-medium,tests/utils/common.go,test,S3,codacy,Method RunFixtureFolderRestoreAll has 96 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0178,CK-110-M063,4e9c57f34862ac7b0f34fcf75629be85,Opengrep,Semgrep_go.lang.security.audit.sqli.gosql-sqli.gosql-sqli,internal/maintenance/stats_test.go,test,S3,gc,"Detected string concatenation with a non-literal variable in a ""database/sql"" Go SQL statement.",review-for-suppression-or-backlog
CK-110-0179,CK-110-M062,39d27e689d43fed0a16f213966e5a7bb,Lizard,Lizard_ccn-medium,internal/maintenance/gc_step11_test.go,test,S3,gc,Method TestStep11PackedBlockPartiallyLiveRetainedRestoreAndVerify has a cyclomatic complexity of 16 (limit is ,review-for-suppression-or-backlog
CK-110-0180,CK-110-M070,2837b0432871abfb8bdbc107e9e49ef6,Lizard,Lizard_ccn-medium,internal/observability/inspect_test.go,test,S3,codacy,Method TestInspectTraceEmitsDeepTraversalEvents has a cyclomatic complexity of 12 (limit is 8),review-for-suppression-or-backlog
CK-110-0183,CK-110-M059,41b33b6758647df9c90da4fdef9d6cf5,Opengrep,Semgrep_go_sql_rule-concat-sqli,tests/adversarial/g7_deep_corruption_adversarial_test.go,test,S3,security,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0186,CK-110-M076,955a8a9d2228a612db1bff8da198f1fa,Agentlinter,Agentlinter_clarity_ambiguous-pronoun,SECURITY.md,docs,S4,codacy,"Instruction starts with ambiguous pronoun: ""it does not attempt to defend against an attacker who can ch""",review-for-suppression-or-backlog
CK-110-0188,CK-110-M072,eb2f194d4fb777757789761b4a2e259f,markdownlint,markdownlint_MD032,docs/benchmarking.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-0189,CK-110-M049,c8ded7a0d875b6eddc1c1c10c3be7e7c,Lizard,Lizard_nloc-medium,internal/snapshot/snapshot_bench_test.go,test,S3,snapshot,Method seedBenchmarkPhysicalFiles has 52 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0190,CK-110-M070,6864e5bac15a5a4958739cabe291cad9,Lizard,Lizard_ccn-medium,tests/integration/v19_stats_semantics_integration_test.go,test,S3,codacy,Method TestStep613StatsRatiosMathematicallyCorrect has a cyclomatic complexity of 10 (limit is 8),review-for-suppression-or-backlog
CK-110-0194,CK-110-M076,e3cfc49d0c572bf2debfb466ad9895ff,Agentlinter,Agentlinter_clarity_priority-signal-missing,SECURITY.md,docs,S4,codacy,70 instruction items with no priority signals. The agent can't distinguish critical from optional.,review-for-suppression-or-backlog
CK-110-0195,CK-110-M052,ea24193febec61d9479744949167f98f,Opengrep,Semgrep_go_filesystem_rule-fileread,internal/storage/store_compression_feature_gate_test.go,test,S3,storage,The application dynamically constructs file or path information.,review-for-suppression-or-backlog
CK-110-0196,CK-110-M062,d8a48be140a484d25f6efdadcbc2aad2,Lizard,Lizard_nloc-medium,tests/adversarial/g4_non_destructive_gc_adversarial_test.go,test,S3,gc,Method TestAdversarialG4PinnedChunkWithZeroLiveRefsSurvivesGC has 69 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0197,CK-110-M070,1cb43f9ee780b620434ec8d23693c537,Lizard,Lizard_nloc-medium,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,codacy,Method TestPhase7UpgradeAndAddNewDataIntegration has 153 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0198,CK-110-M063,35ba560273555581f6240a1866e5500d,Opengrep,Semgrep_go_filesystem_rule-fileread,internal/maintenance/gc_step11_test.go,test,S3,gc,The application dynamically constructs file or path information.,review-for-suppression-or-backlog
CK-110-0199,CK-110-M068,4147b217b08ded93f11db792fbd20cf8,Lizard,Lizard_nloc-medium,internal/benchmark/corpus_test.go,test,S3,benchmark,Method TestStandardCorpora has 62 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0201,CK-110-M063,52f2767e6b43f4694c8e4c767f18c62f,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/maintenance/stats_bench_test.go,test,S3,gc,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0202,CK-110-M072,1637deea47e786df2495102bf55f66de,markdownlint,markdownlint_MD022,docs/BENCHMARK_CORPORA.md,docs,S4,docs,Expected: 1; Actual: 0; Below,review-for-suppression-or-backlog
CK-110-0203,CK-110-M062,bbbf767fd3cee93b3aa298069c58bcbc,Lizard,Lizard_ccn-medium,internal/maintenance/gc_packed_test.go,test,S3,gc,Method TestContainerHasLivePhysicalUnitsFalseWhenNoLiveLegacyOrPacked has a cyclomatic complexity of 10 (limit,review-for-suppression-or-backlog
CK-110-0206,CK-110-M070,ae070354b8bd31bf1838d971c02ca016,Lizard,Lizard_ccn-medium,internal/observability/inspect_test.go,test,S3,codacy,Method TestInspectSnapshotBasic has a cyclomatic complexity of 13 (limit is 8),review-for-suppression-or-backlog
CK-110-0208,CK-110-M070,2f5d47d92c8ad4c6c28b2a883a37308a,Lizard,Lizard_ccn-medium,tests/adversarial/g2_inconsistent_state_adversarial_test.go,test,S3,codacy,Method  has a cyclomatic complexity of 12 (limit is 8),review-for-suppression-or-backlog
CK-110-0209,CK-110-M070,eb2bea87023ee14c590317961354cf4,Lizard,Lizard_ccn-medium,internal/blocks/block_builder_test.go,test,S3,codacy,Method TestBlockBuilderBuildMultiChunk has a cyclomatic complexity of 17 (limit is 8),review-for-suppression-or-backlog
CK-110-0210,CK-110-M066,1750299cd3bac52cac42152b1719c2b4,Lizard,Lizard_nloc-medium,internal/storage/restore_test.go,test,S3,restore,Method TestRestoreFailsWhenOutputParentPathIsFile has 75 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0211,CK-110-M057,aa3b4c4a573d6e7cc0678acf47962f66,Opengrep,Semgrep_go_file-permissions_rule-fileperm,tests/adversarial/g9_batch_semantics_adversarial_test.go,test,S3,filesystem,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0212,CK-110-M048,7a0f71e51dc704230c5f4ae0193502b0,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/db/migrations_test.go,test,S3,migration,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0213,CK-110-M051,134d6e50c39543b04fcff480f44cd4c8,Lizard,Lizard_ccn-medium,internal/storage/remove_test.go,test,S3,storage,Method TestRemoveFileByIDCascadesPhysicalFileMappings has a cyclomatic complexity of 13 (limit is 8),review-for-suppression-or-backlog
CK-110-0214,CK-110-M070,f955acd7e1bb9c03c7d7db5828086849,Lizard,Lizard_ccn-medium,internal/observability/cross_consistency_test.go,test,S3,codacy,Method TestCrossConsistency_SimulateGCContainersMatchGCPlan has a cyclomatic complexity of 10 (limit is 8),review-for-suppression-or-backlog
CK-110-0219,CK-110-M057,2e671ac25cb989166caa0ec4c0b31ce,Opengrep,Semgrep_go_file-permissions_rule-mkdir,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,filesystem,The application was found setting directory permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0221,CK-110-M072,b76e8cc68c3d68a964fc2db3481bc071,markdownlint,markdownlint_MD022,docs/BENCHMARK_CORPORA.md,docs,S4,docs,Expected: 1; Actual: 0; Below,review-for-suppression-or-backlog
CK-110-0222,CK-110-M070,397b2c5f10c77fe6d6a0c6b3056b9e72,Lizard,Lizard_nloc-medium,tests/integration/v18_migration_compatibility_integration_test.go,test,S3,codacy,Method TestPhase7LegacyOnlyRestoreAndVerifyIntegration has 108 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0223,CK-110-M051,9ef8f22f6a1918e83a41294658ca3e8b,Lizard,Lizard_ccn-medium,internal/storage/physical_file_repository_test.go,test,S3,storage,Method TestStoreFileMaintainsPhysicalFileAndLogicalRefCountInvariants has a cyclomatic complexity of 20 (limit,review-for-suppression-or-backlog
CK-110-0224,CK-110-M069,ae4e01b2433d8f8ece9e32e57c95c3b3,Opengrep,Semgrep_go_filesystem_rule-fileread,internal/benchmark/corpus_test.go,test,S3,benchmark,The application dynamically constructs file or path information.,review-for-suppression-or-backlog
CK-110-0225,CK-110-M070,ba0c106a65f7574de56de8c4ca5f494c,Lizard,Lizard_ccn-medium,tests/adversarial/g611_adversarial_compression_longrun_test.go,test,S3,codacy,Method TestStep611CompressionLongRunMemoryGrowthBounded has a cyclomatic complexity of 11 (limit is 8),review-for-suppression-or-backlog
CK-110-0226,CK-110-M070,c21fc8d6baa4b83d65714db2a593d122,Lizard,Lizard_ccn-medium,internal/observability/inspect_test.go,test,S3,codacy,Method TestInspectChunkForwardRelationsIncludesContainer has a cyclomatic complexity of 10 (limit is 8),review-for-suppression-or-backlog
CK-110-0227,CK-110-M072,966380505b3cf6703eacebd116cd9347,markdownlint,markdownlint_MD032,docs/BENCHMARK_METRICS.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-0228,CK-110-M070,693b34a8d05b6eb860c2b5a0209d53db,Lizard,Lizard_ccn-medium,internal/observability/inspect_test.go,test,S3,codacy,Method TestInspectContainerRelationsIncludeMixedBlockMetadata has a cyclomatic complexity of 27 (limit is 8),review-for-suppression-or-backlog
CK-110-0229,CK-110-M062,236b00bfa5005dc66a1714cb0fb2d431,Lizard,Lizard_ccn-medium,internal/maintenance/gc_test.go,test,S3,gc,Method insertPackedStorageBlockFixtureWithCompression has a cyclomatic complexity of 9 (limit is 8),review-for-suppression-or-backlog
CK-110-0230,CK-110-M070,fe0082b1e8b57dca70256c9485244fc9,Lizard,Lizard_ccn-medium,internal/graph/reachability_test.go,test,S3,codacy,Method TestGetReachableChunksFromSnapshots has a cyclomatic complexity of 15 (limit is 8),review-for-suppression-or-backlog
CK-110-0231,CK-110-M062,d20b4bd1be1de53322a9274a1729a35f,Lizard,Lizard_ccn-medium,internal/maintenance/gc_test.go,test,S3,gc,Method TestRunGCSnapshotRetainsPackedBlockAndRestoreSucceedsWhenLiveNamespaceRemoved has a cyclomatic complexi,review-for-suppression-or-backlog
CK-110-0232,CK-110-M069,42ff10aa725f351466fb76a8a05744c0,Opengrep,Semgrep_go_file-permissions_rule-fileperm,internal/benchmark/determinism_test.go,test,S3,benchmark,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0233,CK-110-M062,c6d8edf882c32b618a74ed22ea5af614,Lizard,Lizard_nloc-medium,internal/maintenance/stats_bench_test.go,test,S3,gc,Method seedStatsBenchmarkDataset has 69 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0234,CK-110-M070,1afcbe18b7b385f31027b7fddb63a37f,Lizard,Lizard_ccn-medium,internal/observability/inspect_test.go,test,S3,codacy,Method TestInspectDoesNotMutateState has a cyclomatic complexity of 17 (limit is 8),review-for-suppression-or-backlog
CK-110-0235,CK-110-M052,7715c35314fa0e17e721e087da298685,Opengrep,Semgrep_go_filesystem_rule-fileread,internal/storage/store_v2chunker_test.go,test,S3,storage,The application dynamically constructs file or path information.,review-for-suppression-or-backlog
CK-110-0236,CK-110-M048,bfb3ee1d4e37ff2a7887ede429ee75b9,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/db/migrations_test.go,test,S3,migration,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0237,CK-110-M070,f2c387fcb9332b58bd3697052796292c,Lizard,Lizard_ccn-medium,tests/adversarial/g9_batch_semantics_adversarial_test.go,test,S3,codacy,Method  has a cyclomatic complexity of 13 (limit is 8),review-for-suppression-or-backlog
CK-110-0239,CK-110-M072,b8092109546d6e3eddb0fb40977782b7,markdownlint,markdownlint_MD024,docs/benchmarking.md,docs,S4,docs,Multiple headings with the same content,review-for-suppression-or-backlog
CK-110-0240,CK-110-M051,fde2c3021aa092285a5825f1d938f33a,Lizard,Lizard_ccn-medium,internal/storage/store_prepare_chunks_test.go,test,S3,storage,Method TestPrepareChunksWithContextDeterminismSameFile has a cyclomatic complexity of 10 (limit is 8),review-for-suppression-or-backlog
CK-110-0242,CK-110-M052,fec65ab5f74f6acc767dbb2b0bb0c3b4,Opengrep,Semgrep_go_file-permissions_rule-fileperm,tests/adversarial/v110_s0_chunk_reuse_bounds_stabilization_test.go,test,S3,storage,The application was found setting file permissions to overly permissive values.,review-for-suppression-or-backlog
CK-110-0243,CK-110-M051,42ec0bd2d956f27c31710fa9c13be5a1,Lizard,Lizard_ccn-medium,internal/storage/store_v2chunker_test.go,test,S3,storage,Method TestStoreAllowsCrossVersionChunkReuseWithoutOverwritingOriginMetadata has a cyclomatic complexity of 16,review-for-suppression-or-backlog
CK-110-0244,CK-110-M070,5fd159e0fe9dd0677bfa5458da567f4b,Lizard,Lizard_nloc-medium,internal/observability/cross_consistency_test.go,test,S3,codacy,Method TestCrossConsistency_SimulateGCMatchesGCPlanExactly has 66 lines of code (limit is 50),review-for-suppression-or-backlog
CK-110-0246,CK-110-M072,6d2a90bc09836abb9488def3ce6b04b0,markdownlint,markdownlint_MD032,docs/BENCHMARK_METRICS.md,docs,S4,docs,Lists should be surrounded by blank lines,review-for-suppression-or-backlog
CK-110-0247,CK-110-M059,19fa4ed81f9e976e57aaf8a4d892dbae,Opengrep,Semgrep_go_sql_rule-concat-sqli,internal/graph/reachability_test.go,test,S3,security,SQL Injection is a critical vulnerability that can lead to data or system compromise.,review-for-suppression-or-backlog
CK-110-0248,CK-110-M066,dc5cbcd80bdac321c4af181ff683a8da,Lizard,Lizard_ccn-medium,tests/adversarial/g5_atomic_restore_adversarial_test.go,test,S3,restore,Method  has a cyclomatic complexity of 13 (limit is 8),review-for-suppression-or-backlog
