ck_id,matrix_id,title,source,source_file,source_line,status,severity,domain,decision,phase_owner,notes
CK-110-0123,CK-110-M051,Method TestPhase1CompatMetadataWrittenOnce has a cyclomatic complexity of 10 (limit is 8),codacy,internal/storage/phase1_compat_matrix_test.go,621,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0124,CK-110-M044,Method loadChunkBlockMetadata has 114 lines of code (limit is 50),codacy,internal/observability/inspect.go,843,triaged,S2,codacy,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0125,CK-110-M072,Column: 1,codacy,docs/internal/storage_contract_v1_9.md,106,triaged,S4,docs,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0126,CK-110-M051,Method TestSimulatedWriterAppendPayloadCreatesAndRotatesContainer has 59 lines of code (limit is 50),codacy,internal/container/simulated_writer_test.go,47,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0127,CK-110-M054,Method assertBlockDecodeStageVerifyFailure has a cyclomatic complexity of 11 (limit is 8),codacy,internal/verify/verify_corruption_fixtures_test.go,284,triaged,S3,verify,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0128,CK-110-M052,The application was found setting directory permissions to overly permissive values.,codacy,tests/adversarial/v110_s0_chunk_reuse_bounds_stabilization_test.go,361,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0129,CK-110-M067,The application dynamically constructs file or path information.,codacy,tests/adversarial/g67_deterministic_restore_matrix_test.go,207,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0130,CK-110-M027,Method checkSealedContainersHash has a cyclomatic complexity of 10 (limit is 8),codacy,internal/verify/verify_container.go,193,triaged,S2,verify,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0131,CK-110-M048,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,internal/db/migrations_test.go,1304,triaged,S3,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0132,CK-110-M044,Method inspectChunk has 83 lines of code (limit is 50),codacy,internal/observability/inspect.go,314,triaged,S2,codacy,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0133,CK-110-M001,All queries must target RAC_* tables.Query does not reference RAC_* table.,codacy,db/schema_postgres.sql,173,triaged,S1,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0134,CK-110-M054,Method TestVerifySystemFullDetectsMissingContainerFileForReferencedChunk has a cyclomatic complexity of 9 (lim,codacy,internal/verify/verify_regression_test.go,225,triaged,S3,verify,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0135,CK-110-M057,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,tests/adversarial/g7_deep_corruption_adversarial_test.go,116,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0136,CK-110-M044,Method simulateGC has a cyclomatic complexity of 9 (limit is 8),codacy,internal/observability/simulate.go,26,triaged,S2,codacy,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0137,CK-110-M038,Method applyPhysicalMetadata has a cyclomatic complexity of 13 (limit is 8),codacy,internal/storage/restore.go,1350,triaged,S1,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0138,CK-110-M070,Method TestPhase8MetadataMigrationIntegration has a cyclomatic complexity of 48 (limit is 8),codacy,tests/integration/v18_migration_compatibility_integration_test.go,1438,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0139,CK-110-M066,Method TestRestoreFailsOnAESGCMDecodeFailure has a cyclomatic complexity of 11 (limit is 8),codacy,internal/storage/restore_test.go,1315,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0140,CK-110-M024,Method runSQLitePhysicalFileMigration has 72 lines of code (limit is 50),codacy,internal/db/migrations.go,194,triaged,S2,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0141,CK-110-M067,The application was found setting directory permissions to overly permissive values.,codacy,tests/adversarial/g1_step11_restore_determinism_test.go,49,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0142,CK-110-M006,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,internal/container/container.go,452,triaged,S1,storage,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0143,CK-110-M035,Method loadBlockMetadata has 70 lines of code (limit is 50),codacy,internal/storage/storage_block_reader.go,251,accepted,S2,packed-storage,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0144,CK-110-M026,Method getOrCreateOpenContainerInDirExcluding has a cyclomatic complexity of 14 (limit is 8),codacy,internal/container/container.go,374,triaged,S2,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0145,CK-110-M035,Method mapVerifyPipelineFailure has a cyclomatic complexity of 9 (limit is 8),codacy,internal/storage/storage_block_reader.go,192,accepted,S2,packed-storage,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0146,CK-110-M048,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,internal/db/migrations_test.go,1860,triaged,S3,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0147,CK-110-M009,Insecure dependency golang/stdlib@v1.23.0 (CVE-2026-39836: Panic in Dial and LookupPort when handling NUL byte,codacy,go.mod,3,triaged,S1,dependencies,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0148,CK-110-M062,Method TestStep11SnapshotRetainsPackedBlockAndRestoreSucceeds has a cyclomatic complexity of 15 (limit is 8),codacy,internal/maintenance/gc_step11_test.go,319,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0149,CK-110-M044,Method EncodeBlock has a cyclomatic complexity of 10 (limit is 8),codacy,internal/blocks/block_format_v1.go,110,triaged,S2,codacy,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0150,CK-110-M045,Method build_summary has a cyclomatic complexity of 13 (limit is 8),codacy,scripts/summarize_phase8_blocksize.py,60,triaged,S1,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0151,CK-110-M066,Method TestRestoreFailureDoesNotCorruptDestination has 85 lines of code (limit is 50),codacy,internal/storage/restore_test.go,2027,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0152,CK-110-M051,Method NewTestRepository has a cyclomatic complexity of 10 (limit is 8),codacy,internal/storage/test_repository_fixture_test.go,39,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0153,CK-110-M021,Do not use `math/rand`. Use `crypto/rand` instead.,codacy,internal/benchmark/corpus.go,9,triaged,S1,benchmark,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0154,CK-110-M009,Insecure dependency golang/stdlib@v1.23.0 (CVE-2025-61725: net/mail: Excessive CPU consumption in ParseAddress,codacy,go.mod,3,triaged,S1,dependencies,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0155,CK-110-M052,The application dynamically constructs file or path information.,codacy,internal/storage/store_v2chunker_test.go,478,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0156,CK-110-M026,Method claimLogicalFileWithContext has a cyclomatic complexity of 32 (limit is 8),codacy,internal/storage/store.go,1692,triaged,S2,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0157,CK-110-M049,Method TestAdversarialG16SnapshotQueryContractChaos has a cyclomatic complexity of 10 (limit is 8),codacy,tests/adversarial/g14_g17_snapshot_retention_adversarial_test.go,402,triaged,S3,snapshot,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0158,CK-110-M057,The application dynamically constructs file or path information.,codacy,tests/adversarial/g7_deep_corruption_adversarial_test.go,360,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0159,CK-110-M057,The application was found setting directory permissions to overly permissive values.,codacy,tests/adversarial/g3_no_data_loss_valid_sequences_adversarial_test.go,123,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0160,CK-110-M001,All queries must target RAC_* tables.Query does not reference RAC_* table.,codacy,db/schema_postgres.sql,158,triaged,S1,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0161,CK-110-M052,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,internal/storage/phase1_compat_matrix_test.go,56,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0162,CK-110-M036,Method computePackedSimulationMetrics has 58 lines of code (limit is 50),codacy,internal/gc/plan.go,347,triaged,S2,gc,include,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0163,CK-110-M070,Method TestSimulateGCAssumptionsIncludeDeletedSnapshots has a cyclomatic complexity of 10 (limit is 8),codacy,internal/observability/service_test.go,525,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0164,CK-110-M070,Method TestPhase7MixedGCAfterUpgradeIntegration has 258 lines of code (limit is 50),codacy,tests/integration/v18_migration_compatibility_integration_test.go,760,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0165,CK-110-M067,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,tests/adversarial/g1_step11_restore_determinism_test.go,95,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0166,CK-110-M067,The application dynamically constructs file or path information.,codacy,internal/storage/restore_test.go,2015,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0167,CK-110-M048,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,internal/db/migrations_test.go,1675,triaged,S3,migration,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0168,CK-110-M057,The application was found setting file permissions to overly permissive values.,codacy,tests/adversarial/g6_concurrent_operations_adversarial_test.go,371,triaged,S3,filesystem,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0169,CK-110-M067,The application was found setting directory permissions to overly permissive values.,codacy,tests/adversarial/g67_deterministic_restore_matrix_test.go,68,triaged,S3,restore,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0170,CK-110-M025,Method LoadDeleteLineagePreview has a cyclomatic complexity of 14 (limit is 8),codacy,internal/snapshot/delete_lineage_preview.go,23,triaged,S2,snapshot,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0171,CK-110-M023,OS command injection is a critical vulnerability that can lead to a full system compromise as it may allow an ,codacy,tests/utils/common.go,121,triaged,S1,codacy,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0172,CK-110-M045,Method main has 93 lines of code (limit is 50),codacy,scripts/compare_phase8_gc_results.py,54,triaged,S1,tooling,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0173,CK-110-M027,Method verifyChunkPhysicalLocationRules has a cyclomatic complexity of 14 (limit is 8),codacy,internal/verify/verify_repository.go,291,triaged,S2,verify,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0174,CK-110-M051,Method  has a cyclomatic complexity of 9 (limit is 8),codacy,internal/storage/store_compression_feature_gate_test.go,832,triaged,S3,storage,exclude,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0175,CK-110-M070,Method TestInspectContainerBasic has a cyclomatic complexity of 10 (limit is 8),codacy,internal/observability/inspect_test.go,257,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0176,CK-110-M070,Method TestListFilesReturnsCurrentStatePhysicalPaths has a cyclomatic complexity of 14 (limit is 8),codacy,internal/listing/list_test.go,52,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0177,CK-110-M070,Method RunFixtureFolderRestoreAll has 96 lines of code (limit is 50),codacy,tests/utils/common.go,1091,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0178,CK-110-M063,"Detected string concatenation with a non-literal variable in a ""database/sql"" Go SQL statement.",codacy,internal/maintenance/stats_test.go,32,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0179,CK-110-M062,Method TestStep11PackedBlockPartiallyLiveRetainedRestoreAndVerify has a cyclomatic complexity of 16 (limit is ,codacy,internal/maintenance/gc_step11_test.go,221,triaged,S3,gc,defer,Phase 3,v1.10.4 candidate issue linked from selected matrix row
CK-110-0180,CK-110-M070,Method TestInspectTraceEmitsDeepTraversalEvents has a cyclomatic complexity of 12 (limit is 8),codacy,internal/observability/inspect_test.go,1187,triaged,S3,codacy,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
CK-110-0181,CK-110-M009,Insecure dependency golang/stdlib@v1.23.0 (CVE-2025-61726: golang: net/url: Memory exhaustion in query paramet,codacy,go.mod,3,triaged,S1,dependencies,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0182,CK-110-M006,Detected file permissions that are set to more than `0600` (user/owner can read and write). Setting file permi,codacy,internal/container/local_writer.go,357,triaged,S1,storage,exclude,Phase 4,v1.10.4 candidate issue linked from selected matrix row
CK-110-0183,CK-110-M059,SQL Injection is a critical vulnerability that can lead to data or system compromise.,codacy,tests/adversarial/g7_deep_corruption_adversarial_test.go,156,triaged,S3,security,exclude,Phase 2,v1.10.4 candidate issue linked from selected matrix row
